DATE/TIME(America/Asuncion),Latitud,Longitud,TK 1 BR,TK 2 BR,TK 3 BR,TK 1 STB,TK 2 STB,TK 3 STB,Velocidad,TK Diario BR,TK Diario STB,TK Gen,TK Gen AUX,Flow Rate Prop. BR,Flow Rate Prop. STB,Flow Rate Gen. BR,Flow Rate Gen. STB,Flow Rate Gen. AUX,Flow Carga Diario,Flow Carga Barcaza,Flow Carga Generador,Trip Volume Prop. BR,Trip Volume Prop. STB,Trip Volume Gen. BR,Trip Volume Gen. STB,Trip Volume Gen. AUX,Carga Diario,Carga Barcaza,Carga Generador,RPM Prop. BR,RPM Prop. STB,Remanencia Total,Caudalímetros Total,Estado
08-03-2025 22:26:03,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1700.4360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11605.8803,16777245.0,0.0
08-03-2025 22:36:17,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,122.78890000000001,33.036,323.35999999999996,18.8906,0.0,101.37200000000001,120.62,6988.61,1696.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11340.2375,16777245.0,0.0
08-03-2025 22:46:31,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,122.78890000000001,38.542,584.8,18.8906,0.0,136.8522,120.62,6988.61,1696.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11642.6637,16777245.0,0.0
08-03-2025 22:56:46,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,179.4607,38.542,454.08,18.8906,0.0,293.9788,120.62,6988.61,1696.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11725.7421,16777245.0,0.0
08-03-2025 23:06:59,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1691.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11526.390300000001,16777245.0,0.0
08-03-2025 23:16:12,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1691.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11526.390300000001,16777245.0,0.0
08-03-2025 23:26:24,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,122.78890000000001,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1691.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11507.4997,16777245.0,0.0
08-03-2025 23:36:36,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1687.5080000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11522.1483,16777245.0,0.0
08-03-2025 23:46:47,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1687.5080000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11622.7831,16777245.0,0.0
08-03-2025 23:56:57,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,584.8,18.8906,0.0,187.5382,120.62,7008.727999999999,1687.5080000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11753.5031,16777245.0,0.0
09-03-2025 00:07:09,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1683.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11618.743100000002,16777245.0,0.0
09-03-2025 00:17:21,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1683.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11518.108300000002,16777245.0,0.0
09-03-2025 00:27:31,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1679.0240000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11614.299100000002,16777245.0,0.0
09-03-2025 00:36:43,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1679.0240000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11614.299100000002,16777245.0,0.0
09-03-2025 00:46:54,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,44.048,323.35999999999996,28.335899999999995,0.0,187.5382,120.62,7008.727999999999,1679.0240000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11468.699600000002,16777245.0,0.0
09-03-2025 00:57:05,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1674.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11571.048499999999,16777245.0,0.0
09-03-2025 01:07:16,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,44.048,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1674.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11615.5631,16777245.0,0.0
09-03-2025 01:17:27,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1674.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11610.0571,16777245.0,0.0
09-03-2025 01:27:41,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1670.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11605.815100000002,16777245.0,0.0
09-03-2025 01:37:50,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1670.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11605.815100000002,16777245.0,0.0
09-03-2025 01:47:59,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,44.048,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1670.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11611.3211,16777245.0,0.0
09-03-2025 01:58:07,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1666.2979999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11601.5731,16777245.0,0.0
09-03-2025 02:07:14,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,141.6795,33.036,199.52,18.8906,0.0,187.5382,120.62,7008.727999999999,1661.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11318.172499999999,16777245.0,0.0
09-03-2025 02:17:23,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1661.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11597.1291,16777245.0,0.0
09-03-2025 02:27:32,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,179.4607,38.542,454.08,18.8906,0.0,293.9788,120.62,6988.61,1661.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11702.3423,16777245.0,0.0
09-03-2025 02:37:42,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1661.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11597.1291,16777245.0,0.0
09-03-2025 02:47:57,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,122.78890000000001,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1661.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11477.6037,16777245.0,0.0
09-03-2025 02:58:11,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1657.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11572.7691,16777245.0,0.0
09-03-2025 03:08:26,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1657.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11592.887100000002,16777245.0,0.0
09-03-2025 03:18:41,-25.6060733795166,-57.606502532958984,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1657.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11592.887100000002,16777245.0,0.0
09-03-2025 03:27:54,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1653.5720000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11488.212300000001,16777245.0,0.0
09-03-2025 03:38:07,-25.6060733795166,-57.606502532958984,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1653.5720000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11488.212300000001,16777245.0,0.0
09-03-2025 03:48:22,-25.60598373413086,-57.60651397705078,21.880399999999998,1935.3659999999998,160.57010000000002,33.036,323.35999999999996,18.8906,0.0,240.7585,120.62,7008.727999999999,1649.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11512.3376,16777245.0,0.0
09-03-2025 03:58:36,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1649.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11584.403100000001,16777245.0,0.0
09-03-2025 04:08:48,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,179.4607,38.542,454.08,18.8906,0.0,293.9788,120.62,7008.727999999999,1649.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11709.7343,16777245.0,0.0
09-03-2025 04:18:55,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,33.036,454.08,18.8906,0.0,136.8522,120.62,6988.61,1649.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11478.2623,16777245.0,0.0
09-03-2025 04:29:05,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1649.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11565.5125,16777245.0,0.0
09-03-2025 04:39:14,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1644.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11479.526300000001,16777245.0,0.0
09-03-2025 04:49:22,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,179.4607,38.542,454.08,18.8906,0.0,347.19910000000004,120.62,6988.61,1644.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11738.5946,16777245.0,0.0
09-03-2025 04:59:31,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,44.048,584.8,18.8906,0.0,136.8522,120.62,6988.61,1644.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11615.7523,16777245.0,0.0
09-03-2025 05:08:38,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,179.4607,38.542,454.08,28.335899999999995,0.0,240.7585,120.62,6988.61,1640.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11626.4171,16777245.0,0.0
09-03-2025 05:18:47,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,38.542,584.8,18.8906,0.0,187.5382,120.62,6988.61,1640.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11656.6903,16777245.0,0.0
09-03-2025 05:28:56,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,44.048,584.8,18.8906,0.0,136.8522,120.62,6988.61,1640.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11611.5103,16777245.0,0.0
09-03-2025 05:39:05,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1640.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11525.9703,16777245.0,0.0
09-03-2025 05:49:14,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,122.78890000000001,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1636.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11451.949700000001,16777245.0,0.0
09-03-2025 05:59:23,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,122.78890000000001,44.048,454.08,94.45300000000002,0.0,136.8522,120.62,6968.491999999999,1636.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11512.9001,16777245.0,0.0
09-03-2025 06:09:32,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,198.3513,38.542,584.8,18.8906,0.0,347.19910000000004,120.62,6988.61,1636.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11879.5192,16777245.0,0.0
09-03-2025 06:19:41,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,38.542,584.8,18.8906,0.0,136.8522,120.62,6988.61,1631.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11597.3183,16777245.0,0.0
09-03-2025 06:29:48,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,122.78890000000001,44.048,454.08,18.8906,0.0,136.8522,120.62,6988.61,1631.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11453.2137,16777245.0,0.0
09-03-2025 06:39:55,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1627.7160000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11523.9825,16777245.0,0.0
09-03-2025 06:50:01,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,198.3513,38.542,454.08,18.8906,0.0,347.19910000000004,120.62,6988.61,1627.7160000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11740.315200000001,16777245.0,0.0
09-03-2025 07:00:07,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1623.4740000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11519.7405,16777245.0,0.0
09-03-2025 07:10:13,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,122.78890000000001,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1623.4740000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11439.2237,16777245.0,0.0
09-03-2025 07:19:19,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,44.048,454.08,18.8906,0.0,136.8522,120.62,6988.61,1623.4740000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11463.6203,16777245.0,0.0
09-03-2025 07:29:25,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1623.4740000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11519.7405,16777245.0,0.0
09-03-2025 07:39:31,-25.60598373413086,-57.60651397705078,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1619.2319999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11515.4985,16777245.0,0.0
09-03-2025 07:49:37,-25.60598373413086,-57.60651397705078,0.0,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1619.2319999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11453.8723,16777245.0,0.0
09-03-2025 07:59:46,-25.60602569580078,-57.60652542114258,0.0,1935.3659999999998,122.78890000000001,44.048,584.8,18.8906,0.0,136.8522,120.62,6988.61,1619.2319999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11571.2077,16777245.0,0.0
09-03-2025 08:09:52,-25.60603141784668,-57.606536865234375,10.940199999999999,1935.3659999999998,141.6795,44.048,584.8,18.8906,0.011391687665557369,187.5382,120.62,6988.61,1619.2319999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11651.7245,16777245.0,0.0
09-03-2025 08:19:58,-25.60603141784668,-57.606536865234375,10.940199999999999,1935.3659999999998,141.6795,44.048,584.8,18.8906,0.011391687665557369,187.5382,120.62,6988.61,1614.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11647.4825,16777245.0,0.0
09-03-2025 08:30:04,-25.60603141784668,-57.606536865234375,21.880399999999998,1935.3659999999998,160.57010000000002,38.542,715.52,18.8906,0.011391687665557369,240.7585,120.62,7008.727999999999,1610.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11871.4216,16777245.0,0.0
09-03-2025 08:40:15,-25.60603141784668,-57.606536865234375,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,839.36,18.8906,0.011391687665557369,187.5382,120.62,6988.61,1610.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11910.983100000001,16777245.0,0.0
09-03-2025 08:50:27,-25.60603141784668,-57.606536865234375,10.940199999999999,1935.3659999999998,141.6795,33.036,970.08,18.8906,0.011391687665557369,187.5382,120.62,6988.61,1610.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,12017.3065,16777245.0,0.0
09-03-2025 09:00:39,-25.60607147216797,-57.60651779174805,0.0,2415.776,141.6795,38.542,1100.8,18.8906,0.011391687665557369,136.8522,120.62,6988.61,1606.3039999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,12568.0743,16777245.0,0.0
09-03-2025 09:10:51,-25.6060733795166,-57.60651779174805,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,136.8522,120.62,6988.61,1602.0620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11447.6425,16777245.0,0.0
09-03-2025 09:20:00,-25.6060733795166,-57.60651779174805,10.940199999999999,1935.3659999999998,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1602.0620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11498.3285,16777245.0,0.0
09-03-2025 09:30:12,-25.6060733795166,-57.60651779174805,10.940199999999999,2319.694,141.6795,38.542,454.08,18.8906,0.0,187.5382,120.62,6988.61,1602.0620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11882.656500000001,16777245.0,0.0
09-03-2025 09:40:23,-25.6060733795166,-57.60651779174805,21.880399999999998,1935.3659999999998,160.57010000000002,33.036,454.08,18.8906,0.0,240.7585,120.62,7008.727999999999,1602.0620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11595.9916,16777245.0,0.0
09-03-2025 09:50:32,-25.6060733795166,-57.60651779174805,21.880399999999998,1935.3659999999998,160.57010000000002,38.542,454.08,56.67179999999999,0.0,240.7585,120.62,7008.727999999999,1597.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11635.0368,16777245.0,0.0
09-03-2025 10:00:38,-25.6060733795166,-57.60651779174805,21.880399999999998,1935.3659999999998,179.4607,38.542,454.08,18.8906,0.0,240.7585,120.62,7008.727999999999,1597.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11616.1462,16777245.0,0.0
09-03-2025 10:10:46,-25.6060733795166,-57.60651779174805,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1597.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11533.0951,16777245.0,0.0
09-03-2025 10:20:52,-25.6060733795166,-57.60651779174805,0.0,1935.3659999999998,141.6795,33.036,454.08,18.8906,0.0,136.8522,120.62,6988.61,1593.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11422.7123,16777245.0,0.0
09-03-2025 10:30:58,-25.6060733795166,-57.60651779174805,10.940199999999999,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,187.5382,120.62,7008.727999999999,1593.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11528.8531,16777245.0,0.0
09-03-2025 10:41:04,-25.6060733795166,-57.60651779174805,21.880399999999998,1935.3659999999998,160.57010000000002,38.542,454.08,18.8906,0.0,240.7585,120.62,7008.727999999999,1593.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,16777215.0,0.0,0.0,0.0,0.0,0.0,0.0,11593.013599999998,16777245.0,0.0
